subid,tr.num,condition,target_image,dot,gender,age,notes,order,experiment,keep_runsheet,reason_excluded,response,response_onset_type,rt,shift_type,shift_accuracy,shift_accuracy_clean,shift_start_location,keep_et,resp_onset_type_fact
11_02_08,69,text,ball,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.933,C_T,correct,correct,center,include,center.fixation
11_02_08,69,text,ball,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.3929999999999998,C_T,correct,correct,center,include,noun
11_02_08,69,text,ball,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.6029999999999998,C_T,correct,correct,center,include,sentence
11_02_08,70,text,juice,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.9,C_T,correct,correct,center,include,center.fixation
11_02_08,70,text,juice,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.6299999999999999,C_T,correct,correct,center,include,noun
11_02_08,70,text,juice,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.73,C_T,correct,correct,center,include,sentence
11_02_08,71,text,juice,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.6,C_T,correct,correct,center,include,center.fixation
11_02_08,71,text,juice,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.33000000000000007,C_T,correct,correct,center,include,noun
11_02_08,71,text,juice,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.43,C_T,correct,correct,center,include,sentence
11_02_08,72,text,banana,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.9,C_T,correct,correct,center,include,center.fixation
11_02_08,72,text,banana,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.3900000000000001,C_T,correct,correct,center,include,noun
11_02_08,72,text,banana,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.4,C_T,correct,correct,center,include,sentence
11_02_08,73,face,shoe,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.733,C_T,correct,correct,center,include,center.fixation
11_02_08,73,face,shoe,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.4630000000000001,C_T,correct,correct,center,include,noun
11_02_08,73,face,shoe,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.2030000000000003,C_T,correct,correct,center,include,sentence
11_02_08,74,face,cookie,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.533,C_T,correct,correct,center,include,center.fixation
11_02_08,74,face,cookie,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.35299999999999976,C_T,correct,correct,center,include,noun
11_02_08,74,face,cookie,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.263,C_T,correct,correct,center,include,sentence
11_02_08,75,face,cookie,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,1,C_D,incorrect,incorrect,center,include,center.fixation
11_02_08,75,face,cookie,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.6199999999999997,C_T,correct,correct,center,include,noun
11_02_08,75,face,cookie,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,0.73,C_D,incorrect,incorrect,center,include,sentence
11_02_08,76,face,juice,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.633,C_T,correct,correct,center,include,center.fixation
11_02_08,76,face,juice,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.363,C_T,correct,correct,center,include,noun
11_02_08,76,face,juice,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.463,C_T,correct,correct,center,include,sentence
11_02_08,77,face,juice,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.633,C_T,correct,correct,center,include,center.fixation
11_02_08,77,face,juice,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.363,C_T,correct,correct,center,include,noun
11_02_08,77,face,juice,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.463,C_T,correct,correct,center,include,sentence
11_02_08,78,face,banana,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,3.067,C_T,correct,correct,center,include,center.fixation
11_02_08,78,face,banana,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.5570000000000004,C_T,correct,correct,center,include,noun
11_02_08,78,face,banana,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.567,C_T,correct,correct,center,include,sentence
11_02_08,79,face,juice,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.633,C_T,correct,correct,center,include,center.fixation
11_02_08,79,face,juice,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.363,C_T,correct,correct,center,include,noun
11_02_08,79,face,juice,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.463,C_T,correct,correct,center,include,sentence
11_02_08,80,face,banana,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.867,C_T,correct,correct,center,include,center.fixation
11_02_08,80,face,banana,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.3570000000000002,C_T,correct,correct,center,include,noun
11_02_08,80,face,banana,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.367,C_T,correct,correct,center,include,sentence
11_02_08,81,face,ball,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,3.333,C_T,correct,correct,center,include,center.fixation
11_02_08,81,face,ball,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.7930000000000001,C_T,correct,correct,center,include,noun
11_02_08,81,face,ball,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,3.003,C_T,correct,correct,center,include,sentence
11_02_08,82,face,ball,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.967,C_T,correct,correct,center,include,center.fixation
11_02_08,82,face,ball,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.42700000000000005,C_T,correct,correct,center,include,noun
11_02_08,82,face,ball,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.637,C_T,correct,correct,center,include,sentence
11_02_08,83,face,shoe,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.7,C_T,correct,correct,center,include,center.fixation
11_02_08,83,face,shoe,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.43000000000000016,C_T,correct,correct,center,include,noun
11_02_08,83,face,shoe,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.17,C_T,correct,correct,center,include,sentence
11_02_08,84,face,book,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.533,C_T,correct,correct,center,include,center.fixation
11_02_08,84,face,book,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.44300000000000006,C_T,correct,correct,center,include,noun
11_02_08,84,face,book,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.403,C_T,correct,correct,center,include,sentence
11_02_08,85,face,book,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.867,C_T,correct,correct,center,include,center.fixation
11_02_08,85,face,book,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.7770000000000001,C_T,correct,correct,center,include,noun
11_02_08,85,face,book,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.737,C_T,correct,correct,center,include,sentence
11_02_08,86,face,book,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.6,C_T,correct,correct,center,include,center.fixation
11_02_08,86,face,book,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.5100000000000002,C_T,correct,correct,center,include,noun
11_02_08,86,face,book,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.47,C_T,correct,correct,center,include,sentence
11_02_08,87,face,ball,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,3.167,C_T,correct,correct,center,include,center.fixation
11_02_08,87,face,ball,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.6269999999999998,C_T,correct,correct,center,include,noun
11_02_08,87,face,ball,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.8369999999999997,C_T,correct,correct,center,include,sentence
11_02_08,88,face,shoe,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.833,C_T,correct,correct,center,include,center.fixation
11_02_08,88,face,shoe,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.5630000000000002,C_T,correct,correct,center,include,noun
11_02_08,88,face,shoe,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.303,C_T,correct,correct,center,include,sentence
11_02_08,89,face,ball,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,3.0330000000000004,C_T,correct,correct,center,include,center.fixation
11_02_08,89,face,ball,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.4930000000000003,C_T,correct,correct,center,include,noun
11_02_08,89,face,ball,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.7030000000000003,C_T,correct,correct,center,include,sentence
11_02_08,90,face,shoe,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.8,C_T,correct,correct,center,include,center.fixation
11_02_08,90,face,shoe,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.5299999999999998,C_T,correct,correct,center,include,noun
11_02_08,90,face,shoe,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.2699999999999996,C_T,correct,correct,center,include,sentence
11_02_08,91,face,banana,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.767,C_T,correct,correct,center,include,center.fixation
11_02_08,91,face,banana,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.2570000000000001,C_T,correct,correct,center,include,noun
11_02_08,91,face,banana,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.267,C_T,correct,correct,center,include,sentence
11_02_08,92,face,banana,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.967,C_T,correct,correct,center,include,center.fixation
11_02_08,92,face,banana,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.4570000000000003,C_T,correct,correct,center,include,noun
11_02_08,92,face,banana,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.467,C_T,correct,correct,center,include,sentence
11_02_08,93,face,cookie,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.7,C_T,correct,correct,center,include,center.fixation
11_02_08,93,face,cookie,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.52,C_T,correct,correct,center,include,noun
11_02_08,93,face,cookie,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.43,C_T,correct,correct,center,include,sentence
11_02_08,94,face,juice,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.833,C_T,correct,correct,center,include,center.fixation
11_02_08,94,face,juice,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.5630000000000002,C_T,correct,correct,center,include,noun
11_02_08,94,face,juice,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.6630000000000003,C_T,correct,correct,center,include,sentence
11_02_08,95,face,book,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.6,C_T,correct,correct,center,include,center.fixation
11_02_08,95,face,book,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.5100000000000002,C_T,correct,correct,center,include,noun
11_02_08,95,face,book,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.47,C_T,correct,correct,center,include,sentence
11_02_08,96,face,cookie,11/2/16,f,18-21,great,2,text,include,NA,center,center.fixation,2.7,C_T,correct,correct,center,include,center.fixation
11_02_08,96,face,cookie,11/2/16,f,18-21,great,2,text,include,NA,center,noun,0.52,C_T,correct,correct,center,include,noun
11_02_08,96,face,cookie,11/2/16,f,18-21,great,2,text,include,NA,center,sentence,2.43,C_T,correct,correct,center,include,sentence
11_10_01,1,text-no-audio,shoe,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,distracter,center.fixation,0.867,D_C,incorrect,incorrect,not_center,include,center.fixation
11_10_01,1,text-no-audio,shoe,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,noun,0.597,C_T,correct,correct,center,include,noun
11_10_01,1,text-no-audio,shoe,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,distracter,sentence,0.33699999999999997,D_C,incorrect,incorrect,not_center,include,sentence
11_10_01,2,text-no-audio,cookie,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,center.fixation,2.733,C_T,correct,correct,center,include,center.fixation
11_10_01,2,text-no-audio,cookie,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,noun,0.5529999999999999,C_T,correct,correct,center,include,noun
11_10_01,2,text-no-audio,cookie,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,sentence,2.463,C_T,correct,correct,center,include,sentence
11_10_01,3,text-no-audio,ball,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,center.fixation,3.0330000000000004,C_T,correct,correct,center,include,center.fixation
11_10_01,3,text-no-audio,ball,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,noun,0.4930000000000003,C_T,correct,correct,center,include,noun
11_10_01,3,text-no-audio,ball,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,sentence,2.7030000000000003,C_T,correct,correct,center,include,sentence
11_10_01,4,text-no-audio,book,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,center.fixation,2.767,C_T,correct,correct,center,include,center.fixation
11_10_01,4,text-no-audio,book,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,noun,0.677,C_T,correct,correct,center,include,noun
11_10_01,4,text-no-audio,book,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,sentence,2.637,C_T,correct,correct,center,include,sentence
11_10_01,5,text-no-audio,book,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,center.fixation,2.567,C_T,correct,correct,center,include,center.fixation
11_10_01,5,text-no-audio,book,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,noun,0.4770000000000003,C_T,correct,correct,center,include,noun
11_10_01,5,text-no-audio,book,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,sentence,2.4370000000000003,C_T,correct,correct,center,include,sentence
11_10_01,6,text-no-audio,juice,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,center.fixation,2.733,C_D,incorrect,incorrect,center,include,center.fixation
11_10_01,6,text-no-audio,juice,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,noun,0.4630000000000001,C_D,incorrect,incorrect,center,include,noun
11_10_01,6,text-no-audio,juice,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,sentence,2.563,C_D,incorrect,incorrect,center,include,sentence
11_10_01,7,text-no-audio,juice,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,center.fixation,2.833,C_T,correct,correct,center,include,center.fixation
11_10_01,7,text-no-audio,juice,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,noun,0.5630000000000002,C_T,correct,correct,center,include,noun
11_10_01,7,text-no-audio,juice,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,sentence,2.6630000000000003,C_T,correct,correct,center,include,sentence
11_10_01,8,text-no-audio,ball,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,center.fixation,3.0999999999999996,C_D,incorrect,incorrect,center,include,center.fixation
11_10_01,8,text-no-audio,ball,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,noun,0.5599999999999996,C_D,incorrect,incorrect,center,include,noun
11_10_01,8,text-no-audio,ball,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,sentence,2.7699999999999996,C_D,incorrect,incorrect,center,include,sentence
11_10_01,9,text-no-audio,ball,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,center.fixation,3.133,C_T,correct,correct,center,include,center.fixation
11_10_01,9,text-no-audio,ball,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,noun,0.593,C_T,correct,correct,center,include,noun
11_10_01,9,text-no-audio,ball,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,sentence,2.803,C_T,correct,correct,center,include,sentence
11_10_01,10,text-no-audio,cookie,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,center.fixation,0.33299999999999996,C_T,correct,correct,center,include,center.fixation
11_10_01,10,text-no-audio,cookie,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,noun,0.45299999999999985,C_T,correct,correct,center,include,noun
11_10_01,10,text-no-audio,cookie,11/10/16,m,18-21,"great, was interested in seeing the results :)",2,text,include,NA,center,sentence,0.06299999999999994,C_T,correct,correct,center,include,sentence
