subid,tr.num,condition,correct,RT,rt,guess,guess_num,ucl_bound,ewma_param,param_value
11_10_02,64,bullseye,1,0.6869999999999998,0.69,response,1,0.20999999999999996,ucl,0.61
11_16_05,33,bullseye,1,0.6869999999999998,0.69,response,1,0.20999999999999996,ucl,0.61
11_02_05,65,bullseye,1,0.6900000000000004,0.69,response,1,0.21999999999999997,ucl,0.61
11_10_02,55,bullseye,1,0.6900000000000004,0.69,response,1,0.21999999999999997,ucl,0.61
10_20_03,58,bullseye,1,0.6929999999999996,0.69,response,1,0.21999999999999997,ucl,0.61
11_02_03,33,bullseye,1,0.6929999999999996,0.69,response,1,0.21999999999999997,ucl,0.61
11_02_06,36,bullseye,1,0.6929999999999996,0.69,response,1,0.21999999999999997,ucl,0.61
11_02_07,31,bullseye,1,0.6929999999999996,0.69,response,1,0.21999999999999997,ucl,0.61
11_10_01,47,bullseye,1,0.6929999999999996,0.69,response,1,0.22999999999999998,ucl,0.61
11_10_02,51,bullseye,1,0.6929999999999996,0.69,response,1,0.22999999999999998,ucl,0.61
10_20_01,50,bullseye,0,0.6970000000000001,0.7,response,1,0.21999999999999997,ucl,0.61
10_20_03,66,bullseye,1,0.6970000000000001,0.7,response,1,0.21999999999999997,ucl,0.61
10_20_05,61,bullseye,1,0.6970000000000001,0.7,response,1,0.21999999999999997,ucl,0.61
11_02_03,40,bullseye,1,0.6970000000000001,0.7,response,1,0.21999999999999997,ucl,0.61
11_02_03,47,bullseye,1,0.6970000000000001,0.7,response,1,0.22999999999999998,ucl,0.61
11_02_05,54,bullseye,1,0.6970000000000001,0.7,response,1,0.22999999999999998,ucl,0.61
11_02_05,63,bullseye,1,0.6970000000000001,0.7,response,1,0.22999999999999998,ucl,0.61
11_02_07,47,bullseye,1,0.6970000000000001,0.7,response,1,0.22999999999999998,ucl,0.61
11_10_01,32,bullseye,1,0.6970000000000001,0.7,response,1,0.22999999999999998,ucl,0.61
11_10_02,69,bullseye,1,0.6970000000000001,0.7,response,1,0.22999999999999998,ucl,0.61
11_10_02,70,bullseye,1,0.6970000000000001,0.7,response,1,0.24,ucl,0.61
10_20_01,72,bullseye,1,0.71,0.71,response,1,0.24,ucl,0.61
10_20_03,49,bullseye,0,0.71,0.71,response,1,0.22999999999999998,ucl,0.61
10_20_05,64,bullseye,1,0.71,0.71,response,1,0.22999999999999998,ucl,0.61
11_10_03,40,bullseye,0,0.71,0.71,response,1,0.21999999999999997,ucl,0.61
11_10_04,40,bullseye,0,0.71,0.71,response,1,0.20999999999999996,ucl,0.61
11_10_05,40,bullseye,1,0.71,0.71,response,1,0.21999999999999997,ucl,0.61
11_02_01,29,bullseye,1,0.7199999999999998,0.72,response,1,0.21999999999999997,ucl,0.61
11_02_03,30,bullseye,1,0.7199999999999998,0.72,response,1,0.21999999999999997,ucl,0.61
11_10_02,66,bullseye,1,0.7199999999999998,0.72,response,1,0.21999999999999997,ucl,0.61
11_10_04,30,bullseye,0,0.7199999999999998,0.72,response,1,0.20999999999999996,ucl,0.61
11_16_02,25,bullseye,1,0.7199999999999998,0.72,response,1,0.20999999999999996,ucl,0.61
11_16_03,54,bullseye,1,0.7199999999999998,0.72,response,1,0.21999999999999997,ucl,0.61
10_20_05,66,bullseye,1,0.7229999999999999,0.72,response,1,0.21999999999999997,ucl,0.61
11_02_01,32,bullseye,1,0.7229999999999999,0.72,response,1,0.21999999999999997,ucl,0.61
11_10_02,58,bullseye,1,0.7229999999999999,0.72,response,1,0.21999999999999997,ucl,0.61
11_16_05,48,bullseye,1,0.7229999999999999,0.72,response,1,0.21999999999999997,ucl,0.61
10_20_01,64,bullseye,0,0.73,0.73,response,1,0.20999999999999996,ucl,0.61
11_02_03,27,bullseye,1,0.73,0.73,response,1,0.21999999999999997,ucl,0.61
11_02_06,42,bullseye,1,0.73,0.73,response,1,0.21999999999999997,ucl,0.61
11_10_05,34,bullseye,1,0.73,0.73,response,1,0.21999999999999997,ucl,0.61
11_16_02,26,bullseye,1,0.73,0.73,response,1,0.21999999999999997,ucl,0.61
11_16_03,55,bullseye,1,0.73,0.73,response,1,0.21999999999999997,ucl,0.61
11_16_03,66,bullseye,1,0.73,0.73,response,1,0.21999999999999997,ucl,0.61
11_02_02,26,bullseye,1,0.7430000000000003,0.74,response,1,0.22999999999999998,ucl,0.61
11_16_03,70,bullseye,1,0.7430000000000003,0.74,response,1,0.22999999999999998,ucl,0.61
11_16_05,45,bullseye,1,0.7430000000000003,0.74,response,1,0.22999999999999998,ucl,0.61
11_10_01,26,bullseye,0,0.7529999999999997,0.75,response,1,0.21999999999999997,ucl,0.61
11_10_01,30,bullseye,1,0.7529999999999997,0.75,response,1,0.21999999999999997,ucl,0.61
11_10_03,47,bullseye,1,0.7529999999999997,0.75,response,1,0.21999999999999997,ucl,0.61
11_16_05,28,bullseye,1,0.7529999999999997,0.75,response,1,0.22999999999999998,ucl,0.61
10_20_03,56,bullseye,1,0.7570000000000006,0.76,response,1,0.22999999999999998,ucl,0.61
11_16_05,26,bullseye,1,0.7570000000000006,0.76,response,1,0.22999999999999998,ucl,0.61
10_20_03,57,bullseye,1,0.7599999999999998,0.76,response,1,0.22999999999999998,ucl,0.61
10_20_03,68,bullseye,0,0.7599999999999998,0.76,response,1,0.21999999999999997,ucl,0.61
11_02_01,40,bullseye,1,0.7599999999999998,0.76,response,1,0.21999999999999997,ucl,0.61
10_20_04,52,bullseye,1,0.7630000000000003,0.76,response,1,0.22999999999999998,ucl,0.61
11_10_02,57,bullseye,1,0.7630000000000003,0.76,response,1,0.22999999999999998,ucl,0.61
11_10_02,72,bullseye,1,0.7630000000000003,0.76,response,1,0.22999999999999998,ucl,0.61
11_02_03,39,bullseye,1,0.7770000000000001,0.78,response,1,0.22999999999999998,ucl,0.61
11_02_07,26,bullseye,1,0.7770000000000001,0.78,response,1,0.22999999999999998,ucl,0.61
11_02_07,30,bullseye,1,0.7770000000000001,0.78,response,1,0.22999999999999998,ucl,0.61
11_10_01,25,bullseye,0,0.7770000000000001,0.78,response,1,0.22999999999999998,ucl,0.61
11_10_01,31,bullseye,1,0.7770000000000001,0.78,response,1,0.22999999999999998,ucl,0.61
11_02_01,35,bullseye,1,0.7869999999999999,0.79,response,1,0.22999999999999998,ucl,0.61
10_20_05,67,bullseye,1,0.79,0.79,response,1,0.22999999999999998,ucl,0.61
11_10_01,27,bullseye,1,0.79,0.79,response,1,0.22999999999999998,ucl,0.61
11_10_04,33,bullseye,0,0.7930000000000001,0.79,response,1,0.21999999999999997,ucl,0.61
10_20_05,65,bullseye,1,0.7970000000000002,0.8,response,1,0.22999999999999998,ucl,0.61
11_02_03,26,bullseye,1,0.7970000000000002,0.8,response,1,0.22999999999999998,ucl,0.61
11_02_03,41,bullseye,1,0.7970000000000002,0.8,response,1,0.22999999999999998,ucl,0.61
11_02_06,34,bullseye,1,0.7970000000000002,0.8,response,1,0.22999999999999998,ucl,0.61
11_10_03,33,bullseye,1,0.7970000000000002,0.8,response,1,0.22999999999999998,ucl,0.61
11_16_02,28,bullseye,0,0.7970000000000002,0.8,response,1,0.21999999999999997,ucl,0.61
11_02_01,31,bullseye,1,0.81,0.81,response,1,0.22999999999999998,ucl,0.61
11_02_01,38,bullseye,1,0.81,0.81,response,1,0.22999999999999998,ucl,0.61
11_10_01,36,bullseye,1,0.8199999999999998,0.82,response,1,0.22999999999999998,ucl,0.61
10_20_03,61,bullseye,1,0.8230000000000004,0.82,response,1,0.22999999999999998,ucl,0.61
11_02_06,32,bullseye,1,0.8230000000000004,0.82,response,1,0.22999999999999998,ucl,0.61
10_20_03,64,bullseye,1,0.827,0.83,response,1,0.22999999999999998,ucl,0.61
11_02_01,30,bullseye,1,0.827,0.83,response,1,0.22999999999999998,ucl,0.61
11_02_03,43,bullseye,1,0.827,0.83,response,1,0.24,ucl,0.61
11_16_04,59,bullseye,0,0.827,0.83,response,1,0.22999999999999998,ucl,0.61
10_20_03,55,bullseye,1,0.8299999999999996,0.83,response,1,0.22999999999999998,ucl,0.61
10_20_03,69,bullseye,0,0.8299999999999996,0.83,response,1,0.21999999999999997,ucl,0.61
11_02_01,39,bullseye,1,0.8299999999999996,0.83,response,1,0.21999999999999997,ucl,0.61
11_02_06,41,bullseye,1,0.8299999999999996,0.83,response,1,0.21999999999999997,ucl,0.61
11_02_06,43,bullseye,1,0.8299999999999996,0.83,response,1,0.22999999999999998,ucl,0.61
11_02_08,25,bullseye,1,0.8299999999999996,0.83,response,1,0.22999999999999998,ucl,0.61
11_10_05,30,bullseye,1,0.8299999999999996,0.83,response,1,0.22999999999999998,ucl,0.61
10_20_03,52,bullseye,1,0.843,0.84,response,1,0.22999999999999998,ucl,0.61
11_02_01,36,bullseye,1,0.843,0.84,response,1,0.22999999999999998,ucl,0.61
11_02_03,46,bullseye,1,0.843,0.84,response,1,0.22999999999999998,ucl,0.61
11_10_01,44,bullseye,1,0.843,0.84,response,1,0.24,ucl,0.61
11_10_02,50,bullseye,1,0.843,0.84,response,1,0.24,ucl,0.61
11_10_02,62,bullseye,1,0.843,0.84,response,1,0.24,ucl,0.61
11_16_01,60,bullseye,1,0.843,0.84,response,1,0.24,ucl,0.61
10_20_03,63,bullseye,1,0.8530000000000002,0.85,response,1,0.24,ucl,0.61
11_02_07,38,bullseye,1,0.8530000000000002,0.85,response,1,0.24,ucl,0.61
11_10_03,38,bullseye,1,0.8530000000000002,0.85,response,1,0.24,ucl,0.61
11_16_02,47,bullseye,1,0.8530000000000002,0.85,response,1,0.25,ucl,0.61
11_02_05,66,bullseye,1,0.8570000000000002,0.86,response,1,0.25,ucl,0.61
11_16_02,32,bullseye,1,0.8570000000000002,0.86,response,1,0.25,ucl,0.61
10_20_03,65,bullseye,1,0.863,0.86,response,1,0.25,ucl,0.61
10_20_04,67,bullseye,1,0.863,0.86,response,1,0.25,ucl,0.61
10_20_05,68,bullseye,1,0.863,0.86,response,1,0.25,ucl,0.61
11_02_01,43,bullseye,1,0.863,0.86,response,1,0.25,ucl,0.61
11_02_07,37,bullseye,1,0.863,0.86,response,1,0.26,ucl,0.61
11_10_01,34,bullseye,1,0.863,0.86,response,1,0.26,ucl,0.61
11_10_03,30,bullseye,1,0.863,0.86,response,1,0.26,ucl,0.61
11_02_03,34,bullseye,1,0.8770000000000002,0.88,response,1,0.26,ucl,0.61
11_02_06,45,bullseye,1,0.8770000000000002,0.88,response,1,0.26,ucl,0.61
11_10_02,60,bullseye,1,0.8770000000000002,0.88,response,1,0.26,ucl,0.61
11_16_03,72,bullseye,1,0.8770000000000002,0.88,response,1,0.26,ucl,0.61
11_02_06,33,bullseye,1,0.887,0.89,response,1,0.27,ucl,0.61
11_02_07,29,bullseye,1,0.887,0.89,response,1,0.27,ucl,0.61
11_02_07,35,bullseye,1,0.8900000000000006,0.89,response,1,0.27,ucl,0.61
11_02_03,45,bullseye,1,0.8969999999999998,0.9,response,1,0.27,ucl,0.61
11_02_04,53,bullseye,0,0.8969999999999998,0.9,response,1,0.26,ucl,0.61
11_02_05,68,bullseye,1,0.9100000000000001,0.91,response,1,0.26,ucl,0.61
11_02_06,47,bullseye,1,0.9100000000000001,0.91,response,1,0.26,ucl,0.61
11_02_03,25,bullseye,1,0.9199999999999995,0.92,response,1,0.26,ucl,0.61
10_20_03,51,bullseye,1,0.923,0.92,response,1,0.27,ucl,0.61
10_20_04,55,bullseye,0,0.9300000000000002,0.93,response,1,0.26,ucl,0.61
10_20_05,57,bullseye,0,0.9430000000000005,0.94,response,1,0.25,ucl,0.61
10_20_02,58,bullseye,0,0.9529999999999998,0.95,response,1,0.24,ucl,0.61
10_20_03,62,bullseye,1,0.9529999999999998,0.95,response,1,0.24,ucl,0.61
11_02_06,28,bullseye,1,0.9529999999999998,0.95,response,1,0.24,ucl,0.61
11_10_02,61,bullseye,1,0.9529999999999998,0.95,response,1,0.24,ucl,0.61
11_02_06,46,bullseye,1,0.9569999999999999,0.96,response,1,0.25,ucl,0.61
10_20_05,51,bullseye,0,0.96,0.96,response,1,0.24,ucl,0.61
11_02_06,26,bullseye,1,0.96,0.96,response,1,0.24,ucl,0.61
11_02_06,40,bullseye,1,0.96,0.96,response,1,0.24,ucl,0.61
11_02_01,34,bullseye,1,0.9629999999999996,0.96,response,1,0.24,ucl,0.61
11_10_03,44,bullseye,0,0.9629999999999996,0.96,response,1,0.22999999999999998,ucl,0.61
11_10_03,46,bullseye,1,0.9629999999999996,0.96,response,1,0.22999999999999998,ucl,0.61
11_02_06,44,bullseye,1,0.9770000000000003,0.98,response,1,0.24,ucl,0.61
10_20_03,71,bullseye,1,0.9869999999999997,0.99,response,1,0.24,ucl,0.61
11_02_06,30,bullseye,1,0.9869999999999997,0.99,response,1,0.24,ucl,0.61
11_16_02,37,bullseye,1,0.9900000000000002,0.99,response,1,0.24,ucl,0.61
11_16_02,36,bullseye,1,0.9930000000000003,0.99,response,1,0.24,ucl,0.61
11_02_04,54,bullseye,1,0.9970000000000003,1,response,1,0.24,ucl,0.61
11_10_01,33,bullseye,1,0.9970000000000003,1,response,1,0.24,ucl,0.61
11_16_02,48,bullseye,1,0.9970000000000003,1,response,1,0.25,ucl,0.61
11_10_03,27,bullseye,1,1.0099999999999998,1.01,response,1,0.25,ucl,0.61
11_02_06,25,bullseye,1,1.0299999999999998,1.03,response,1,0.25,ucl,0.61
11_02_06,39,bullseye,1,1.0299999999999998,1.03,response,1,0.25,ucl,0.61
11_02_04,71,bullseye,1,1.0430000000000001,1.04,response,1,0.25,ucl,0.61
11_16_02,42,bullseye,1,1.0570000000000004,1.06,response,1,0.25,ucl,0.61
11_16_03,62,bullseye,1,1.0570000000000004,1.06,response,1,0.25,ucl,0.61
11_02_01,48,bullseye,1,1.0599999999999996,1.06,response,1,0.26,ucl,0.61
10_20_03,50,bullseye,1,1.0630000000000002,1.06,response,1,0.26,ucl,0.61
10_20_03,60,bullseye,1,1.0630000000000002,1.06,response,1,0.26,ucl,0.61
10_20_05,59,bullseye,1,1.0630000000000002,1.06,response,1,0.26,ucl,0.61
10_20_06,56,bullseye,1,1.0630000000000002,1.06,response,1,0.26,ucl,0.61
11_10_01,28,bullseye,1,1.0630000000000002,1.06,response,1,0.26,ucl,0.61
11_10_03,43,bullseye,1,1.0630000000000002,1.06,response,1,0.26,ucl,0.61
11_16_02,30,bullseye,1,1.0630000000000002,1.06,response,1,0.27,ucl,0.61
10_20_03,54,bullseye,1,1.0870000000000002,1.09,response,1,0.27,ucl,0.61
11_02_06,29,bullseye,1,1.0899999999999999,1.09,response,1,0.27,ucl,0.61
10_20_03,53,bullseye,1,1.1100000000000003,1.11,response,1,0.27,ucl,0.61
11_02_06,37,bullseye,1,1.1100000000000003,1.11,response,1,0.27,ucl,0.61
11_10_01,41,bullseye,1,1.1100000000000003,1.11,response,1,0.27,ucl,0.61
11_16_02,38,bullseye,1,1.1100000000000003,1.11,response,1,0.27,ucl,0.61
10_20_03,70,bullseye,1,1.1230000000000002,1.12,response,1,0.27,ucl,0.61
11_10_03,25,bullseye,1,1.1269999999999998,1.13,response,1,0.27,ucl,0.61
11_16_03,56,bullseye,1,1.1269999999999998,1.13,response,1,0.28,ucl,0.61
11_02_06,31,bullseye,1,1.153,1.15,response,1,0.28,ucl,0.61
11_02_06,27,bullseye,1,1.157,1.16,response,1,0.28,ucl,0.61
11_16_02,31,bullseye,1,1.157,1.16,response,1,0.28,ucl,0.61
11_02_04,52,bullseye,1,1.1629999999999998,1.16,response,1,0.28,ucl,0.61
11_10_03,39,bullseye,1,1.1629999999999998,1.16,response,1,0.28,ucl,0.61
10_20_03,67,bullseye,1,1.1770000000000005,1.18,response,1,0.28,ucl,0.61
11_16_02,39,bullseye,1,1.1869999999999998,1.19,response,1,0.28,ucl,0.61
10_20_02,61,bullseye,0,1.1900000000000004,1.19,response,1,0.27,ucl,0.61
11_02_03,44,bullseye,1,1.1929999999999996,1.19,response,1,0.28,ucl,0.61
11_10_03,45,bullseye,1,1.21,1.21,response,1,0.28,ucl,0.61
10_20_05,58,bullseye,1,1.2430000000000003,1.24,response,1,0.28,ucl,0.61
11_16_02,43,bullseye,1,1.2599999999999998,1.26,response,1,0.28,ucl,0.61
11_02_01,42,bullseye,1,1.2869999999999995,1.29,response,1,0.28,ucl,0.61
11_10_02,63,bullseye,1,1.29,1.29,response,1,0.28,ucl,0.61
10_20_03,72,bullseye,1,1.3299999999999996,1.33,response,1,0.28,ucl,0.61
11_16_02,46,bullseye,1,1.3769999999999998,1.38,response,1,0.28,ucl,0.61
11_16_02,33,bullseye,1,1.3969999999999998,1.4,response,1,0.28,ucl,0.61
11_16_02,40,bullseye,1,1.4100000000000001,1.41,response,1,0.29000000000000004,ucl,0.61
11_02_04,68,bullseye,1,1.4199999999999995,1.42,response,1,0.29000000000000004,ucl,0.61
11_16_02,41,bullseye,1,1.4199999999999995,1.42,response,1,0.29000000000000004,ucl,0.61
11_16_02,29,bullseye,1,1.6300000000000003,1.63,response,1,0.29000000000000004,ucl,0.61
11_02_04,18,face,0,0.04300000000000015,0.04,guess,0,0.020000000000000018,ucl,0.52
11_16_03,1,face,0,0.052999999999999936,0.05,guess,0,0.030000000000000027,ucl,0.52
11_02_04,20,face,0,0.057000000000000384,0.06,guess,0,0.040000000000000036,ucl,0.53
11_02_02,80,face,0,0.06000000000000005,0.06,guess,0,0.050000000000000044,ucl,0.53
10_20_06,15,face,0,0.06300000000000017,0.06,guess,0,0.050000000000000044,ucl,0.53
11_02_02,79,face,0,0.06300000000000017,0.06,guess,0,0.07000000000000006,ucl,0.54
11_02_02,94,face,0,0.06300000000000017,0.06,guess,0,0.07000000000000006,ucl,0.54
11_02_02,84,face,0,0.08699999999999974,0.09,guess,0,0.08000000000000002,ucl,0.54
11_10_05,77,face,1,0.08699999999999974,0.09,guess,0,0.07000000000000006,ucl,0.54
11_16_03,8,face,0,0.08699999999999974,0.09,guess,0,0.09000000000000002,ucl,0.55
10_20_01,13,face,0,0.0900000000000003,0.09,guess,0,0.09000000000000002,ucl,0.55
11_10_03,85,face,1,0.0900000000000003,0.09,guess,0,0.09000000000000002,ucl,0.55
10_20_02,21,face,0,0.09699999999999998,0.1,guess,0,0.09000000000000002,ucl,0.55
11_02_02,73,face,0,0.11000000000000032,0.11,guess,0,0.10000000000000003,ucl,0.55
11_16_05,73,face,0,0.11000000000000032,0.11,guess,0,0.10000000000000003,ucl,0.55
11_16_03,4,face,1,0.12699999999999978,0.13,guess,0,0.11000000000000004,ucl,0.56
10_20_06,2,face,0,0.1299999999999999,0.13,guess,0,0.11000000000000004,ucl,0.56
10_20_06,24,face,1,0.1299999999999999,0.13,guess,0,0.10000000000000003,ucl,0.56
11_02_02,81,face,0,0.1299999999999999,0.13,guess,0,0.11000000000000004,ucl,0.56
11_16_03,20,face,0,0.1299999999999999,0.13,guess,0,0.11000000000000004,ucl,0.56
10_20_02,23,face,0,0.15300000000000002,0.15,guess,0,0.12000000000000005,ucl,0.56
11_16_04,2,face,1,0.15700000000000003,0.16,guess,0,0.11000000000000004,ucl,0.56
10_20_04,22,face,0,0.17700000000000005,0.18,guess,0,0.12000000000000005,ucl,0.56
10_20_06,11,face,1,0.17700000000000005,0.18,guess,0,0.11999999999999994,ucl,0.57
11_02_06,95,face,1,0.18699999999999983,0.19,guess,0,0.11999999999999994,ucl,0.57
10_20_02,15,face,0,0.1900000000000004,0.19,guess,0,0.11999999999999994,ucl,0.57
11_16_01,4,face,1,0.1900000000000004,0.19,guess,0,0.10999999999999993,ucl,0.57
11_10_04,74,face,0,0.19300000000000006,0.19,guess,0,0.11999999999999994,ucl,0.57
11_16_05,93,face,1,0.19300000000000006,0.19,guess,0,0.10999999999999993,ucl,0.57
11_10_05,86,face,1,0.21999999999999975,0.22,guess,0,0.10999999999999993,ucl,0.57
11_10_05,82,face,1,0.2230000000000003,0.22,guess,0,0.09999999999999998,ucl,0.57
11_02_05,7,face,0,0.22999999999999998,0.23,guess,0,0.10999999999999993,ucl,0.57
11_10_05,85,face,1,0.22999999999999998,0.23,guess,0,0.09999999999999998,ucl,0.57
11_16_01,16,face,1,0.25299999999999967,0.25,guess,0,0.09999999999999998,ucl,0.57
10_20_06,14,face,0,0.2570000000000001,0.26,guess,0,0.10999999999999999,ucl,0.58
11_02_08,91,face,1,0.2570000000000001,0.26,guess,0,0.10999999999999999,ucl,0.58
11_16_01,5,face,1,0.2570000000000001,0.26,guess,0,0.09999999999999998,ucl,0.58
11_16_01,7,face,1,0.2570000000000001,0.26,guess,0,0.09999999999999998,ucl,0.58
11_16_03,12,face,1,0.2570000000000001,0.26,guess,0,0.08999999999999997,ucl,0.58
10_20_02,5,face,0,0.2599999999999998,0.26,guess,0,0.09999999999999998,ucl,0.58
10_20_06,17,face,1,0.2599999999999998,0.26,guess,0,0.08999999999999997,ucl,0.58
10_20_06,22,face,1,0.2629999999999999,0.26,guess,0,0.08999999999999997,ucl,0.58
11_02_02,78,face,0,0.2629999999999999,0.26,guess,0,0.08999999999999997,ucl,0.58
11_16_01,6,face,1,0.2629999999999999,0.26,guess,0,0.08999999999999997,ucl,0.58
11_16_03,11,face,0,0.2629999999999999,0.26,guess,0,0.08999999999999997,ucl,0.58
11_16_04,8,face,1,0.29000000000000004,0.29,guess,0,0.08999999999999997,ucl,0.58
11_10_05,87,face,1,0.29300000000000015,0.29,guess,0,0.07999999999999996,ucl,0.58
11_16_03,13,face,0,0.29300000000000015,0.29,guess,0,0.08999999999999997,ucl,0.58
11_16_04,24,face,0,0.29300000000000015,0.29,guess,0,0.08999999999999997,ucl,0.58
11_16_05,92,face,1,0.29300000000000015,0.29,guess,0,0.07999999999999996,ucl,0.58
11_02_04,7,face,1,0.31000000000000005,0.31,guess,0,0.08999999999999997,ucl,0.59
11_02_02,75,face,1,0.31999999999999984,0.32,guess,0,0.07999999999999996,ucl,0.59
11_16_01,9,face,1,0.31999999999999984,0.32,guess,0,0.07999999999999996,ucl,0.59
10_20_02,19,face,1,0.3230000000000004,0.32,guess,0,0.06999999999999995,ucl,0.59
10_20_06,19,face,1,0.3230000000000004,0.32,guess,0,0.06999999999999995,ucl,0.59
10_20_02,3,face,0,0.32699999999999996,0.33,guess,0,0.07999999999999996,ucl,0.59
10_20_03,4,face,1,0.32699999999999996,0.33,guess,0,0.06999999999999995,ucl,0.59
10_20_06,7,face,1,0.32699999999999996,0.33,guess,0,0.06999999999999995,ucl,0.59
11_16_01,15,face,1,0.32699999999999996,0.33,guess,0,0.05999999999999994,ucl,0.59
10_20_06,20,face,1,0.33000000000000007,0.33,guess,0,0.05999999999999994,ucl,0.59
11_10_05,95,face,1,0.33000000000000007,0.33,guess,0,0.04999999999999993,ucl,0.59
11_16_04,12,face,1,0.33000000000000007,0.33,guess,0,0.04999999999999993,ucl,0.59
10_20_06,23,face,1,0.34299999999999997,0.34,guess,0,0.039999999999999925,ucl,0.59
11_02_01,92,face,0,0.34299999999999997,0.34,guess,0,0.04999999999999993,ucl,0.59
11_02_02,93,face,0,0.34299999999999997,0.34,guess,0,0.04999999999999993,ucl,0.59
11_16_04,18,face,1,0.34299999999999997,0.34,guess,0,0.04999999999999993,ucl,0.59
10_20_06,8,face,1,0.35299999999999976,0.35,guess,0,0.039999999999999925,ucl,0.59
11_02_02,95,face,0,0.35299999999999976,0.35,guess,0,0.04999999999999993,ucl,0.59
11_02_08,74,face,1,0.35299999999999976,0.35,guess,0,0.039999999999999925,ucl,0.59
11_10_01,84,face,1,0.35299999999999976,0.35,guess,0,0.039999999999999925,ucl,0.59
11_16_05,91,face,1,0.35299999999999976,0.35,guess,0,0.039999999999999925,ucl,0.59
11_02_08,80,face,1,0.3570000000000002,0.36,guess,0,0.029999999999999916,ucl,0.59
11_10_05,84,face,1,0.3570000000000002,0.36,guess,0,0.029999999999999916,ucl,0.59
11_10_04,87,face,1,0.3599999999999999,0.36,guess,0,0.020000000000000018,ucl,0.59
11_10_05,89,face,1,0.3599999999999999,0.36,guess,0,0.020000000000000018,ucl,0.59
10_20_02,16,face,0,0.363,0.36,guess,0,0.020000000000000018,ucl,0.59
10_20_02,20,face,1,0.363,0.36,guess,0,0.020000000000000018,ucl,0.59
10_20_06,6,face,1,0.363,0.36,guess,0,0.020000000000000018,ucl,0.59
11_02_04,16,face,0,0.363,0.36,guess,0,0.020000000000000018,ucl,0.59
11_02_08,76,face,1,0.363,0.36,guess,0,0.030000000000000027,ucl,0.6
11_02_08,77,face,1,0.363,0.36,guess,0,0.020000000000000018,ucl,0.6
11_02_08,79,face,1,0.363,0.36,guess,0,0.020000000000000018,ucl,0.6
11_10_05,96,face,1,0.363,0.36,guess,0,0.010000000000000009,ucl,0.6
11_16_03,10,face,0,0.363,0.36,guess,0,0.020000000000000018,ucl,0.6
11_16_05,95,face,1,0.363,0.36,guess,0,0.020000000000000018,ucl,0.6
10_20_02,2,face,0,0.3770000000000002,0.38,guess,0,0.020000000000000018,ucl,0.6
10_20_04,15,face,1,0.387,0.39,guess,0,0.020000000000000018,ucl,0.6
10_20_06,16,face,1,0.387,0.39,guess,0,0.010000000000000009,ucl,0.6
11_16_04,5,face,1,0.387,0.39,guess,0,0.010000000000000009,ucl,0.6
