subid,tr.num,condition,dot,gender,age,notes,order,keep,reason_excluded,response,response_onset_type,rt,shift_type,shift_accuracy
10_20_02,59,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,sentence,0.403,D_T,incorrect
10_20_02,60,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,center.fixation,0.16700000000000004,T_D,incorrect
10_20_02,60,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,noun,0.06300000000000017,T_D,incorrect
10_20_02,60,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,sentence,0.663,D_T,incorrect
10_20_02,61,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,center.fixation,1.4329999999999998,T_D,incorrect
10_20_02,61,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,noun,NA,no_shift,NA
10_20_02,61,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,sentence,0.9329999999999998,T_D,incorrect
10_20_02,62,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,center.fixation,0.9670000000000001,T_D,incorrect
10_20_02,62,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,noun,NA,no_shift,NA
10_20_02,62,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,sentence,0.637,T_D,incorrect
10_20_02,63,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,center.fixation,1.8330000000000002,T_D,incorrect
10_20_02,63,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,noun,0.4770000000000003,D_T,incorrect
10_20_02,63,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,sentence,1.7030000000000003,T_D,incorrect
10_20_02,64,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,center.fixation,0.30000000000000004,D_C,incorrect
10_20_02,64,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,noun,0.19300000000000006,D_T,incorrect
10_20_02,64,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,sentence,0.47,C_T,correct
10_20_02,65,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,center.fixation,0.833,T_C,incorrect
10_20_02,65,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,noun,0.73,T_C,incorrect
10_20_02,65,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,sentence,0.663,T_C,incorrect
10_20_02,66,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,center.fixation,0.30000000000000004,D_C,incorrect
10_20_02,66,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,noun,0.1299999999999999,D_T,incorrect
10_20_02,66,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,sentence,0.13000000000000012,D_C,incorrect
10_20_02,67,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,center.fixation,0.7,T_D,incorrect
10_20_02,67,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,noun,0.18699999999999983,T_D,incorrect
10_20_02,67,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,sentence,0.42999999999999994,T_D,incorrect
10_20_02,68,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,center.fixation,1.233,T_D,incorrect
10_20_02,68,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,noun,0.2629999999999999,T_D,incorrect
10_20_02,68,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,sentence,0.7030000000000001,T_D,incorrect
10_20_02,69,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,center.fixation,0.7,D_T,incorrect
10_20_02,69,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,noun,NA,no_shift,NA
10_20_02,69,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,sentence,0.16999999999999993,D_T,incorrect
10_20_02,70,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,center.fixation,0.30000000000000004,D_T,incorrect
10_20_02,70,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,noun,0.12300000000000022,T_D,incorrect
10_20_02,70,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,sentence,0.7669999999999999,T_D,incorrect
10_20_02,71,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,center.fixation,0.633,D_T,incorrect
10_20_02,71,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,noun,NA,no_shift,NA
10_20_02,71,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,sentence,0.363,D_T,incorrect
10_20_02,72,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,center.fixation,0.3999999999999999,C_D,incorrect
10_20_02,72,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,target,noun,0.06300000000000017,T_D,incorrect
10_20_02,72,bullseye,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,sentence,0.33000000000000007,D_C,incorrect
10_20_02,73,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,center.fixation,1.4329999999999998,D_T,incorrect
10_20_02,73,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,noun,0.5270000000000001,C_T,correct
10_20_02,73,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,sentence,1.1029999999999998,D_T,incorrect
10_20_02,74,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,center.fixation,2.933,C_T,correct
10_20_02,74,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,noun,0.42300000000000004,C_T,correct
10_20_02,74,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,sentence,2.433,C_T,correct
10_20_02,75,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,center.fixation,0.2669999999999999,D_C,incorrect
10_20_02,75,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,noun,0.5100000000000002,C_T,correct
10_20_02,75,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,distracter,sentence,0.137,D_C,incorrect
10_20_02,76,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,center.fixation,0.7669999999999999,C_D,incorrect
10_20_02,76,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,noun,0.3570000000000002,C_T,correct
10_20_02,76,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,sentence,0.2669999999999999,C_D,incorrect
10_20_02,77,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,center.fixation,2.7,C_D,incorrect
10_20_02,77,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,noun,0.43000000000000016,C_D,incorrect
10_20_02,77,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,sentence,2.17,C_D,incorrect
10_20_02,78,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,center.fixation,2.533,C_T,correct
10_20_02,78,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,noun,0.44300000000000006,C_T,correct
10_20_02,78,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,sentence,2.403,C_T,correct
10_20_02,79,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,center.fixation,2.5,C_T,correct
10_20_02,79,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,noun,0.41000000000000014,C_T,correct
10_20_02,79,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,sentence,2.37,C_T,correct
10_20_02,80,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,center.fixation,2.733,C_D,incorrect
10_20_02,80,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,noun,0.4630000000000001,C_D,incorrect
10_20_02,80,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,sentence,2.2030000000000003,C_D,incorrect
10_20_02,81,text-no-audio,10/20/16,f,18-21,"had a little trouble with calibration (took 3 attempts), but it was great after removing glasses",1,include,NA,center,center.fixation,2.633,C_T,correct
