subid,tr.num,condition,dot,gender,age,notes,order,keep,reason_excluded,response,response_onset_type,rt,shift_type,shift_accuracy
11_02_02,94,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.06300000000000017,C_T,correct
11_02_02,95,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.5329999999999999,D_C,incorrect
11_02_02,95,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,noun,0.35299999999999976,D_T,incorrect
11_02_02,95,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.2629999999999999,D_C,incorrect
11_02_02,96,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.16700000000000004,D_T,incorrect
11_02_02,96,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,NA,no_shift,NA
11_02_02,96,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.06300000000000017,D_T,incorrect
11_02_03,1,text-no-audio,11/2/16,f,18-21,great,2,include,NA,distracter,center.fixation,0.7330000000000001,D_C,incorrect
11_02_03,1,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3969999999999998,C_D,incorrect
11_02_03,1,text-no-audio,11/2/16,f,18-21,great,2,include,NA,distracter,sentence,0.20300000000000007,D_C,incorrect
11_02_03,2,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.833,C_T,correct
11_02_03,2,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3230000000000004,C_T,correct
11_02_03,2,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.333,C_T,correct
11_02_03,3,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,center.fixation,0.367,T_D,incorrect
11_02_03,3,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.41999999999999993,C_T,correct
11_02_03,3,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,sentence,0.09699999999999998,T_D,incorrect
11_02_03,4,text-no-audio,11/2/16,f,18-21,great,2,include,NA,distracter,center.fixation,0.4670000000000001,D_C,incorrect
11_02_03,4,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3570000000000002,C_T,correct
11_02_03,4,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.367,C_T,correct
11_02_03,5,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.567,C_T,correct
11_02_03,5,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4770000000000003,C_T,correct
11_02_03,5,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.4370000000000003,C_T,correct
11_02_03,6,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.8,C_T,correct
11_02_03,6,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5299999999999998,C_T,correct
11_02_03,6,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.63,C_T,correct
11_02_03,7,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0,C_T,correct
11_02_03,7,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.45999999999999996,C_T,correct
11_02_03,7,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.67,C_T,correct
11_02_03,8,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0330000000000004,C_T,correct
11_02_03,8,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4930000000000003,C_T,correct
11_02_03,8,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.7030000000000003,C_T,correct
11_02_03,9,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.667,C_T,correct
11_02_03,9,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3969999999999998,C_T,correct
11_02_03,9,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.497,C_T,correct
11_02_03,10,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.933,C_T,correct
11_02_03,10,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.42300000000000004,C_T,correct
11_02_03,10,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.433,C_T,correct
11_02_03,11,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.5,C_T,correct
11_02_03,11,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.41000000000000014,C_T,correct
11_02_03,11,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.37,C_T,correct
11_02_03,12,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.733,C_T,correct
11_02_03,12,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5529999999999999,C_T,correct
11_02_03,12,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.463,C_T,correct
11_02_03,13,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.867,C_T,correct
11_02_03,13,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.597,C_T,correct
11_02_03,13,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.697,C_T,correct
11_02_03,14,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,center.fixation,0.06699999999999995,T_C,incorrect
11_02_03,14,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.73,C_T,correct
11_02_03,14,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.83,C_T,correct
11_02_03,15,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.933,C_T,correct
11_02_03,15,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6629999999999998,C_T,correct
11_02_03,15,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.4029999999999996,C_T,correct
11_02_03,16,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.633,C_D,incorrect
11_02_03,16,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.45299999999999985,C_D,incorrect
11_02_03,16,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.363,C_D,incorrect
11_02_03,17,text-no-audio,11/2/16,f,18-21,great,2,include,NA,distracter,center.fixation,0.3999999999999999,D_C,incorrect
11_02_03,17,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5630000000000002,C_T,correct
11_02_03,17,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,sentence,0.27,T_C,incorrect
11_02_03,18,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.5,C_T,correct
11_02_03,18,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.41000000000000014,C_T,correct
11_02_03,18,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.37,C_T,correct
11_02_03,19,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.733,C_T,correct
11_02_03,19,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4630000000000001,C_T,correct
11_02_03,19,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.2030000000000003,C_T,correct
11_02_03,20,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.667,C_T,correct
11_02_03,20,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.577,C_T,correct
11_02_03,20,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.537,C_T,correct
11_02_03,21,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.933,C_T,correct
11_02_03,21,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.42300000000000004,C_T,correct
11_02_03,21,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.433,C_T,correct
11_02_03,22,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.067,C_T,correct
11_02_03,22,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5270000000000001,C_T,correct
11_02_03,22,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.737,C_T,correct
11_02_03,23,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.5330000000000004,C_T,correct
11_02_03,23,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.9930000000000003,C_T,correct
11_02_03,23,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,3.2030000000000003,C_T,correct
11_02_03,24,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.667,C_T,correct
11_02_03,24,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.48699999999999966,C_T,correct
11_02_03,24,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.397,C_T,correct
11_02_03,25,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0999999999999996,C_T,correct
11_02_03,25,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.9199999999999995,C_T,correct
11_02_03,25,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.8299999999999996,C_T,correct
11_02_03,26,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.067,C_T,correct
11_02_03,26,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.7970000000000002,C_T,correct
11_02_03,26,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.537,C_T,correct
11_02_03,27,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0,C_T,correct
11_02_03,27,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.73,C_T,correct
11_02_03,27,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.83,C_T,correct
11_02_03,28,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.133,C_D,incorrect
11_02_03,28,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6230000000000002,C_T,correct
11_02_03,28,bullseye,11/2/16,f,18-21,great,2,include,NA,distracter,sentence,0.3999999999999999,D_T,incorrect
11_02_03,29,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.167,C_T,correct
11_02_03,29,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.657,C_T,correct
11_02_03,29,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.667,C_T,correct
11_02_03,30,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.9,C_T,correct
11_02_03,30,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.7199999999999998,C_T,correct
11_02_03,30,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.63,C_T,correct
11_02_03,31,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.767,C_T,correct
11_02_03,31,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.677,C_T,correct
11_02_03,31,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.637,C_T,correct
11_02_03,32,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.667,C_T,correct
11_02_03,32,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.48699999999999966,C_T,correct
11_02_03,32,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.397,C_T,correct
11_02_03,33,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.2329999999999997,C_T,correct
11_02_03,33,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6929999999999996,C_T,correct
11_02_03,33,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.9029999999999996,C_T,correct
11_02_03,34,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.967,C_T,correct
11_02_03,34,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.8770000000000002,C_T,correct
11_02_03,34,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.837,C_T,correct
11_02_03,35,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.833,C_T,correct
11_02_03,35,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.653,C_T,correct
11_02_03,35,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.563,C_T,correct
